公司,年月,上市別,證期會代碼,TSE 產業別,TEJ產業_名稱,ROA－綜合損益,季別,實收資本額(元),ROE(A)－稅後,當季季底P/E,當季季底P/B,營收成長率,營業毛利成長率,已實現銷貨毛利成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,折舊性FA成長率,總資產報酬成長率,季底每股稅後淨利,收盤價(元),市值(百萬元),公司規模
2884 玉山金,2021/3/31,TSE,2884,17,金融控股,0.18 ,1,156640000000 ,2.82 ,15.61 ,1.75 ,-1.90 ,,,,11.55 ,14.62 ,14.62 ,14.62 ,12.68 ,6.06 ,15.60 ,0.02 ,,20.82 ,328001 ,大
2885 元大金,2023/6/30,TSE,2885,17,金融控股,0.67 ,2,126890823770 ,5.61 ,9.20 ,1.08 ,-0.32 ,,,,19.28 ,30.16 ,30.16 ,30.16 ,8.03 ,9.64 ,16.91 ,0.12 ,,22.75 ,288786 ,大
2885 元大金,2023/3/31,TSE,2885,17,金融控股,0.39 ,1,126890823770 ,2.26 ,9.92 ,1.04 ,-8.63 ,,,,-2.92 ,-3.66 ,-3.66 ,-3.66 ,1.55 ,0.55 ,14.08 ,-0.01 ,,21.28 ,279410 ,大
2885 元大金,2022/12/30,TSE,2885,17,金融控股,0.25 ,4,126890823770 ,8.02 ,9.55 ,1.06 ,-23.26 ,,,,-35.63 ,-38.94 ,-38.94 ,-38.94 ,-0.23 ,-4.05 ,12.10 ,-0.48 ,,20.66 ,271284 ,大
2885 元大金,2022/9/30,TSE,2885,17,金融控股,-0.05 ,3,126890823770 ,7.40 ,7.55 ,0.98 ,-21.85 ,,,,-31.55 ,-33.37 ,-33.37 ,-33.37 ,-0.11 ,-4.99 ,1.14 ,-0.34 ,,18.62 ,244405 ,大
2885 元大金,2022/6/30,TSE,2885,17,金融控股,-0.26 ,2,126890823770 ,4.42 ,7.20 ,0.99 ,-25.95 ,,,,-41.43 ,-43.80 ,-43.80 ,-43.80 ,-1.07 ,-5.48 ,-2.92 ,-0.31 ,,18.21 ,239107 ,大
2885 元大金,2022/3/31,TSE,2885,17,金融控股,-0.04 ,1,126890823770 ,2.31 ,8.33 ,1.20 ,-25.36 ,,,,-40.65 ,-38.19 ,-38.19 ,-38.19 ,7.91 ,2.05 ,-4.15 ,-0.14 ,,22.83 ,320428 ,大
2885 元大金,2021/12/30,TSE,2885,17,金融控股,1.07 ,4,126890823770 ,13.22 ,6.96 ,1.14 ,3.12 ,,,,43.47 ,43.17 ,43.17 ,43.17 ,9.62 ,5.65 ,-4.14 ,0.41 ,,21.88 ,307077 ,大
2885 元大金,2021/9/30,TSE,2885,17,金融控股,0.85 ,3,126890823770 ,11.13 ,6.91 ,1.14 ,15.61 ,,,,50.80 ,48.66 ,48.66 ,48.66 ,14.31 ,6.73 ,17.79 ,0.37 ,,21.36 ,299795 ,大
2885 元大金,2021/6/30,TSE,2885,17,金融控股,0.66 ,2,126890823770 ,7.86 ,7.57 ,1.27 ,32.00 ,,,,86.73 ,84.77 ,84.77 ,84.77 ,17.78 ,8.95 ,17.93 ,0.36 ,,22.20 ,325890 ,大
2885 元大金,2021/3/31,TSE,2885,17,金融控股,0.30 ,1,126890823770 ,3.87 ,6.92 ,1.05 ,39.62 ,,,,167.15 ,145.17 ,145.17 ,145.17 ,13.17 ,14.29 ,10.55 ,0.23 ,,18.60 ,273092 ,大
2886 兆豐金,2023/6/30,TSE,2886,17,金融控股,0.70 ,2,140513381380 ,6.14 ,16.00 ,1.71 ,42.06 ,,,,149.26 ,135.87 ,135.87 ,134.62 ,-2.89 ,5.09 ,-0.72 ,0.27 ,,36.72 ,532501 ,大
2886 兆豐金,2023/3/31,TSE,2886,17,金融控股,0.38 ,1,140513381380 ,3.50 ,17.23 ,1.46 ,28.22 ,,,,83.41 ,78.23 ,78.23 ,78.06 ,-6.63 ,-3.86 ,0.40 ,0.12 ,,31.72 ,460014 ,大
2886 兆豐金,2022/12/30,TSE,2886,17,金融控股,-0.23 ,4,140513381380 ,5.84 ,20.01 ,1.41 ,-6.94 ,,,,-26.21 ,-28.74 ,-28.74 ,-28.72 ,-2.57 ,-8.71 ,0.97 ,-0.17 ,,29.17 ,423074 ,大
2886 兆豐金,2022/9/30,TSE,2886,17,金融控股,-0.39 ,3,140513381380 ,4.40 ,20.34 ,1.48 ,-6.79 ,,,,-32.37 ,-30.68 ,-30.68 ,-30.68 ,3.13 ,-9.48 ,1.42 ,-0.14 ,,29.94 ,434225 ,大
2886 兆豐金,2022/6/30,TSE,2886,17,金融控股,-0.31 ,2,140513381380 ,2.55 ,21.37 ,1.62 ,-6.70 ,,,,-42.99 ,-36.39 ,-36.39 ,-36.39 ,2.47 ,-6.94 ,0.93 ,-0.11 ,,31.85 ,480074 ,大
2886 兆豐金,2022/3/31,TSE,2886,17,金融控股,-0.01 ,1,140513381380 ,1.84 ,20.83 ,1.78 ,-2.29 ,,,,-8.72 ,-2.82 ,-2.82 ,-2.82 ,7.34 ,-0.77 ,-0.60 ,0.00 ,,38.71 ,583432 ,大
2886 兆豐金,2021/12/30,TSE,2886,17,金融控股,0.58 ,4,140513381380 ,7.86 ,16.88 ,1.47 ,-0.95 ,,,,-2.30 ,2.85 ,2.85 ,2.76 ,8.09 ,0.55 ,-0.30 ,0.03 ,,32.08 ,483474 ,大
2886 兆豐金,2021/9/30,TSE,2886,17,金融控股,0.46 ,3,140513381380 ,6.06 ,14.70 ,1.35 ,-1.48 ,,,,1.44 ,3.99 ,3.99 ,3.91 ,11.61 ,1.10 ,-1.11 ,0.03 ,,28.92 ,435874 ,大
2886 兆豐金,2021/6/30,TSE,2886,17,金融控股,0.33 ,2,140513381380 ,3.88 ,14.72 ,1.40 ,-3.31 ,,,,7.67 ,10.87 ,10.87 ,10.75 ,11.13 ,1.58 ,-0.29 ,0.04 ,,28.22 ,446754 ,大
2886 兆豐金,2021/3/31,TSE,2886,17,金融控股,0.09 ,1,140513381380 ,1.89 ,12.66 ,1.31 ,35.13 ,,,,206.22 ,222.51 ,222.51 ,221.78 ,11.74 ,1.70 ,-0.98 ,0.11 ,,27.41 ,433834 ,大
2887 台新金,2023/6/30,TSE,2887,17,金融控股,0.48 ,2,135770618380 ,4.32 ,10.19 ,1.08 ,18.60 ,,,,74.43 ,98.74 ,98.74 ,98.74 ,12.87 ,12.03 ,1.09 ,0.16 ,,17.66 ,226311 ,大
2887 台新金,2023/3/31,TSE,2887,17,金融控股,0.28 ,1,135770618380 ,2.45 ,9.62 ,0.94 ,15.72 ,,,,102.91 ,136.53 ,136.53 ,136.53 ,9.80 ,5.07 ,0.07 ,0.11 ,,15.51 ,198771 ,大
2887 台新金,2022/12/30,TSE,2887,17,金融控股,0.31 ,4,135770618380 ,7.41 ,10.24 ,0.89 ,4.20 ,,,,-23.78 ,-26.81 ,-26.81 ,-26.81 ,10.04 ,2.42 ,0.86 ,-0.21 ,,14.11 ,180810 ,大
2887 台新金,2022/9/30,TSE,2887,17,金融控股,-0.04 ,3,135770618380 ,4.22 ,11.90 ,0.85 ,0.28 ,,,,-46.17 ,-53.59 ,-53.59 ,-53.59 ,11.06 ,-0.68 ,-1.99 ,-0.37 ,,12.80 ,164046 ,大
2887 台新金,2022/6/30,TSE,2887,17,金融控股,-0.12 ,2,135770618380 ,2.33 ,12.42 ,1.00 ,10.45 ,,,,-57.25 ,-65.49 ,-65.49 ,-65.49 ,6.53 ,-6.05 ,-2.58 ,-0.33 ,,14.00 ,185973 ,大
2887 台新金,2022/3/31,TSE,2887,17,金融控股,0.10 ,1,135770618380 ,1.07 ,11.20 ,1.17 ,38.60 ,,,,-43.69 ,-52.14 ,-52.14 ,-52.14 ,17.77 ,5.90 ,6.25 ,-0.09 ,,17.61 ,233892 ,大
2887 台新金,2021/12/30,TSE,2887,17,金融控股,0.84 ,4,135770618380 ,10.57 ,9.34 ,1.09 ,44.44 ,,,,40.92 ,40.10 ,40.10 ,40.10 ,14.41 ,6.44 ,6.28 ,0.27 ,,16.27 ,216208 ,大
2887 台新金,2021/9/30,TSE,2887,17,金融控股,0.71 ,3,135770618380 ,9.35 ,8.93 ,1.06 ,40.00 ,,,,49.07 ,51.37 ,51.37 ,51.37 ,15.51 ,6.63 ,8.16 ,0.28 ,,15.54 ,206510 ,大
2887 台新金,2021/6/30,TSE,2887,17,金融控股,0.52 ,2,135770618380 ,6.74 ,7.45 ,0.84 ,29.01 ,,,,70.71 ,81.97 ,81.97 ,81.97 ,18.87 ,11.24 ,8.74 ,0.27 ,,12.16 ,166433 ,大
2887 台新金,2021/3/31,TSE,2887,17,金融控股,0.15 ,1,135770618380 ,2.38 ,7.91 ,0.77 ,20.05 ,,,,65.30 ,74.78 ,74.78 ,74.78 ,6.39 ,5.63 ,2.65 ,0.09 ,,10.69 ,146242 ,大
2888 新光金,2023/6/30,TSE,2888,17,金融控股,0.50 ,2,157846182430 ,-2.82 ,,0.58 ,-77.90 ,,,,-310.67 ,-317.15 ,-317.15 ,-317.15 ,3.85 ,15.59 ,-0.95 ,-0.19 ,,8.90 ,137840 ,大
2888 新光金,2023/3/31,TSE,2888,17,金融控股,0.27 ,1,157846182430 ,-4.13 ,,0.58 ,-91.49 ,,,,-311.39 ,-359.68 ,-359.68 ,-359.68 ,1.77 ,-8.75 ,-0.17 ,-0.26 ,,8.42 ,130406 ,大
2888 新光金,2022/12/30,TSE,2888,17,金融控股,-1.20 ,4,157846182430 ,0.91 ,29.75 ,0.64 ,-53.39 ,,,,-74.49 ,-90.46 ,-90.46 ,-91.07 ,3.53 ,-19.46 ,3.14 ,-0.44 ,,8.77 ,135826 ,大
2888 新光金,2022/9/30,TSE,2888,17,金融控股,-1.94 ,3,157846182430 ,4.72 ,7.55 ,0.72 ,-36.59 ,,,,-9.12 ,-52.08 ,-52.08 ,-52.08 ,5.90 ,-29.30 ,1.06 ,-0.24 ,,8.21 ,127153 ,大
2888 新光金,2022/6/30,TSE,2888,17,金融控股,-1.36 ,2,157846182430 ,1.25 ,10.96 ,0.66 ,-33.42 ,,,,-58.49 ,-78.59 ,-78.59 ,-78.59 ,4.56 ,-17.41 ,1.63 ,-0.23 ,,8.76 ,135672 ,大
2888 新光金,2022/3/31,TSE,2888,17,金融控股,-0.36 ,1,157846182430 ,1.36 ,10.56 ,0.62 ,-12.94 ,,,,-42.13 ,-63.17 ,-63.17 ,-63.17 ,6.89 ,6.71 ,1.80 ,-0.13 ,,10.32 ,153474 ,大
2888 新光金,2021/12/30,TSE,2888,17,金融控股,0.38 ,4,157846182430 ,9.00 ,8.48 ,0.59 ,-19.25 ,,,,117.16 ,57.20 ,57.20 ,57.20 ,7.53 ,9.03 ,-1.12 ,0.19 ,,10.56 ,156313 ,大
2888 新光金,2021/9/30,TSE,2888,17,金融控股,0.10 ,3,157846182430 ,8.81 ,10.86 ,0.52 ,-21.69 ,,,,25.23 ,22.32 ,22.32 ,22.32 ,7.89 ,1.96 ,-0.25 ,0.09 ,,8.90 ,130729 ,大
2888 新光金,2021/6/30,TSE,2888,17,金融控股,0.13 ,2,157846182430 ,5.56 ,8.92 ,0.50 ,-23.00 ,,,,109.56 ,73.98 ,73.98 ,73.97 ,8.23 ,6.06 ,6.54 ,0.13 ,,8.65 ,124084 ,大
2888 新光金,2021/3/31,TSE,2888,17,金融控股,-0.25 ,1,157846182430 ,3.99 ,10.18 ,0.52 ,-18.71 ,,,,52.90 ,23.74 ,23.74 ,23.74 ,9.81 ,19.65 ,6.51 ,0.04 ,,8.31 ,119137 ,大
2889 國票金,2023/6/30,TSE,2889,17,金融控股,0.64 ,2,34473839830 ,3.10 ,15.53 ,1.08 ,16.48 ,,,,33.43 ,38.19 ,38.19 ,38.18 ,0.45 ,12.56 ,-7.40 ,0.10 ,,12.05 ,41541 ,中
2889 國票金,2023/3/31,TSE,2889,17,金融控股,0.41 ,1,34473839830 ,1.62 ,16.91 ,1.12 ,14.65 ,,,,41.28 ,34.92 ,34.92 ,34.92 ,6.39 ,1.69 ,-6.58 ,0.05 ,,12.35 ,42575 ,中
2889 國票金,2022/12/30,TSE,2889,17,金融控股,-0.91 ,4,34473839830 ,3.83 ,17.30 ,1.06 ,-42.61 ,,,,-59.03 ,-64.08 ,-64.08 ,-64.07 ,2.42 ,-4.57 ,-6.27 ,-0.83 ,,11.30 ,38955 ,中
2889 國票金,2022/9/30,TSE,2889,17,金融控股,-1.22 ,3,34473839830 ,3.65 ,11.83 ,1.11 ,-39.36 ,,,,-55.01 ,-57.67 ,-57.67 ,-57.66 ,6.86 ,-12.65 ,1.52 ,-0.58 ,,11.42 ,36352 ,中
2889 國票金,2022/6/30,TSE,2889,17,金融控股,-0.83 ,2,34473839830 ,2.32 ,12.06 ,1.28 ,-41.47 ,,,,-59.76 ,-62.36 ,-62.36 ,-62.35 ,2.62 ,-11.55 ,2.85 ,-0.45 ,,13.69 ,43614 ,中
2889 國票金,2022/3/31,TSE,2889,17,金融控股,-0.42 ,1,34473839830 ,1.18 ,11.79 ,1.34 ,-45.08 ,,,,-65.73 ,-65.98 ,-65.98 ,-65.98 ,1.99 ,-0.07 ,5.27 ,-0.28 ,,15.11 ,50208 ,中
2889 國票金,2021/12/30,TSE,2889,17,金融控股,1.03 ,4,34473839830 ,10.60 ,8.76 ,1.24 ,18.60 ,,,,15.88 ,23.30 ,23.30 ,23.27 ,10.46 ,3.38 ,-4.55 ,0.28 ,,14.48 ,48110 ,中
2889 國票金,2021/9/30,TSE,2889,17,金融控股,0.85 ,3,34473839830 ,8.23 ,8.44 ,1.22 ,23.42 ,,,,22.21 ,25.79 ,25.79 ,25.76 ,12.30 ,5.28 ,-5.71 ,0.23 ,,14.07 ,46778 ,中
2889 國票金,2021/6/30,TSE,2889,17,金融控股,0.55 ,2,34473839830 ,5.90 ,8.34 ,1.20 ,41.42 ,,,,45.85 ,55.90 ,55.90 ,55.87 ,14.62 ,11.26 ,4.27 ,0.29 ,,13.84 ,47792 ,中
2889 國票金,2021/3/31,TSE,2889,17,金融控股,0.06 ,1,34473839830 ,3.54 ,8.30 ,1.28 ,92.07 ,,,,159.42 ,227.14 ,227.14 ,227.14 ,14.89 ,10.52 ,19.66 ,0.33 ,,14.18 ,48951 ,中
2890 永豐金,2023/6/30,TSE,2890,17,金融控股,0.56 ,2,123864399410 ,6.18 ,9.97 ,1.22 ,10.21 ,,,,17.04 ,22.75 ,22.75 ,22.75 ,12.90 ,16.74 ,-3.92 ,0.07 ,,16.46 ,210521 ,大
2890 永豐金,2023/3/31,TSE,2890,17,金融控股,0.32 ,1,123864399410 ,2.90 ,10.24 ,1.16 ,2.46 ,,,,5.09 ,7.70 ,7.70 ,7.70 ,10.80 ,6.38 ,-2.79 ,0.01 ,,15.75 ,201420 ,大
2890 永豐金,2022/12/30,TSE,2890,17,金融控股,0.01 ,4,123864399410 ,10.08 ,9.83 ,1.24 ,3.38 ,,,,4.05 ,-1.54 ,-1.54 ,-1.54 ,8.65 ,-5.40 ,-1.70 ,-0.01 ,,15.75 ,190678 ,大
2890 永豐金,2022/9/30,TSE,2890,17,金融控股,-0.25 ,3,123864399410 ,8.33 ,10.08 ,1.33 ,5.37 ,,,,6.07 ,1.11 ,1.11 ,1.11 ,10.47 ,-7.48 ,1.52 ,0.01 ,,16.27 ,196939 ,大
2890 永豐金,2022/6/30,TSE,2890,17,金融控股,-0.23 ,2,123864399410 ,5.29 ,10.00 ,1.28 ,5.26 ,,,,3.01 ,-4.19 ,-4.19 ,-4.19 ,4.58 ,-9.69 ,3.11 ,-0.01 ,,14.93 ,189354 ,大
2890 永豐金,2022/3/31,TSE,2890,17,金融控股,0.02 ,1,123864399410 ,2.70 ,11.11 ,1.27 ,6.48 ,,,,0.47 ,-0.05 ,-0.05 ,-0.05 ,9.43 ,2.87 ,4.03 ,0.00 ,,16.36 ,207387 ,大
2890 永豐金,2021/12/30,TSE,2890,17,金融控股,0.66 ,4,123864399410 ,10.17 ,9.76 ,1.12 ,17.22 ,,,,33.50 ,32.43 ,32.43 ,32.43 ,11.17 ,4.45 ,2.45 ,0.19 ,,14.36 ,182028 ,大
2890 永豐金,2021/9/30,TSE,2890,17,金融控股,0.53 ,3,123864399410 ,8.11 ,8.62 ,0.98 ,19.64 ,,,,39.90 ,38.52 ,38.52 ,38.52 ,11.53 ,5.88 ,1.79 ,0.17 ,,12.36 ,156668 ,大
2890 永豐金,2021/6/30,TSE,2890,17,金融控股,0.37 ,2,123864399410 ,5.37 ,9.02 ,0.94 ,23.33 ,,,,49.29 ,52.06 ,52.06 ,52.06 ,15.13 ,12.19 ,2.02 ,0.14 ,,11.62 ,154977 ,大
2890 永豐金,2021/3/31,TSE,2890,17,金融控股,0.13 ,1,123864399410 ,2.80 ,8.84 ,0.91 ,33.78 ,,,,85.28 ,87.36 ,87.36 ,87.36 ,15.57 ,8.78 ,3.28 ,0.10 ,,10.86 ,144833 ,大
2891 中信金,2023/6/30,TSE,2891,17,金融控股,0.68 ,2,200832871060 ,7.25 ,10.52 ,1.21 ,-37.90 ,,,,-2.51 ,19.33 ,19.33 ,19.33 ,9.40 ,15.78 ,-0.99 ,0.06 ,,23.89 ,486653 ,大
2891 中信金,2023/3/31,TSE,2891,17,金融控股,0.41 ,1,200832871060 ,3.30 ,10.23 ,1.07 ,-59.11 ,,,,-25.02 ,-18.61 ,-18.61 ,-18.61 ,9.75 ,-3.84 ,-1.30 ,-0.04 ,,21.01 ,427906 ,大
2891 中信金,2022/12/30,TSE,2891,17,金融控股,-0.46 ,4,200832871060 ,7.72 ,9.19 ,1.17 ,-25.16 ,,,,-24.17 ,-39.60 ,-39.60 ,-39.57 ,8.99 ,-13.21 ,-1.68 ,-0.30 ,,21.25 ,432808 ,大
2891 中信金,2022/9/30,TSE,2891,17,金融控股,-1.03 ,3,200832871060 ,8.22 ,6.97 ,1.17 ,0.27 ,,,,-12.33 ,-28.89 ,-28.89 ,-28.89 ,13.56 ,-15.29 ,-1.66 ,-0.19 ,,19.08 ,387015 ,大
2891 中信金,2022/6/30,TSE,2891,17,金融控股,-0.82 ,2,200832871060 ,6.06 ,8.39 ,1.41 ,17.55 ,,,,-10.09 ,-25.62 ,-25.62 ,-25.62 ,9.28 ,-14.11 ,-2.86 ,-0.12 ,,22.84 ,489374 ,大
