m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/1/31,1776,2023/2/9,103456,112031,-7.65,-2.35,-3,103456,112031,-7.65
2022/10/31,1776,2022/11/8,109699,110025,-0.3,5.13,1,1232435,1219657,1.05
2022/9/30,1776,2022/10/7,104345,109335,-4.56,-17.81,-1,1122736,1109632,1.18
2022/8/31,1776,2022/9/8,126953,129490,-1.96,25.57,1,1018391,1000297,1.81
2022/7/29,1776,2022/8/8,101105,119189,-15.17,-4.58,-4,891438,870807,2.37
2022/6/30,1776,2022/7/11,105956,125878,-15.83,-9.46,-3,790333,751618,5.15
2022/5/31,1776,2022/6/10,117032,115808,1.06,-21.89,-2,684377,625740,9.37
2022/4/29,1776,2022/5/9,149829,136020,10.15,-18.91,-1,567345,509932,11.26
2022/3/31,1776,2022/4/11,184762,162575,13.65,53.05,2,417516,373912,11.66
2022/2/25,1776,2022/3/9,120723,81815,47.56,7.76,1,232754,211337,10.13
2022/1/26,1776,2022/2/14,112031,129522,-13.5,-16.56,-1,112031,129522,-13.5
2023/9/28,1777,2023/10/6,82659,125056,-33.9,-33.63,-1,842794,738245,14.16
2023/8/31,1777,2023/9/5,124542,94700,31.51,1.11,2,760135,613189,23.96
2023/7/31,1777,2023/8/4,123173,62052,98.5,64.59,1,635593,518489,22.59
2023/6/30,1777,2023/7/5,74836,97791,-23.47,-25.15,-1,512420,456437,12.27
2023/5/31,1777,2023/6/5,99975,87240,14.6,42.16,1,437584,358646,22.01
2023/4/28,1777,2023/5/5,70325,75449,-6.79,-17.61,-1,337609,271406,24.39
2023/3/31,1777,2023/4/7,85361,63886,33.61,3.69,1,267284,195957,36.4
2023/2/24,1777,2023/3/6,82322,63705,29.22,-17.35,-1,181923,132071,37.75
2023/1/31,1777,2023/2/4,99600,68366,45.69,33.4,1,99600,68366,45.69
2022/10/31,1777,2022/11/4,66786,31319,113.24,-46.6,-1,805031,642413,25.31
2022/9/30,1777,2022/10/5,125056,71742,74.31,32.05,2,738245,611094,20.81
2022/8/31,1777,2022/9/5,94700,43025,120.1,52.61,1,613189,539352,13.69
2022/7/29,1777,2022/8/5,62052,44409,39.73,-36.55,-1,518489,496328,4.46
2022/6/30,1777,2022/7/5,97791,59041,65.63,12.09,4,456437,451918,1
2022/5/31,1777,2022/6/6,87240,86175,1.24,15.63,3,358646,392878,-8.71
2022/4/29,1777,2022/5/5,75449,71120,6.09,18.1,2,271406,306703,-11.51
2022/3/31,1777,2022/4/8,63886,97017,-34.15,0.28,1,195957,235583,-16.82
2022/2/25,1777,2022/3/4,63705,63909,-0.32,-6.82,-1,132071,138566,-4.69
2022/1/26,1777,2022/2/9,68366,74656,-8.43,29.21,3,68366,74656,-8.43
2023/9/28,1781,2023/10/11,79462,54443,45.95,16.67,4,485745,568872,-14.61
2023/8/31,1781,2023/9/7,68107,86009,-20.81,3.64,3,406283,514429,-21.02
2023/7/31,1781,2023/8/7,65713,101089,-34.99,13.16,2,338176,428420,-21.06
2023/6/30,1781,2023/7/7,58073,94731,-38.7,124.72,1,272463,327331,-16.76
2023/5/31,1781,2023/6/8,25842,41304,-37.43,-55.57,-1,214390,232600,-7.83
2023/4/28,1781,2023/5/8,58165,44675,30.2,63.87,2,188548,191296,-1.44
2023/3/31,1781,2023/4/10,35495,52053,-31.81,10.13,1,130383,146621,-11.07
2023/2/24,1781,2023/3/8,32231,31490,2.35,-48.56,-2,94888,94568,0.34
2023/1/31,1781,2023/2/8,62657,63078,-0.67,-34.26,-1,62657,63078,-0.67
2023/9/28,1783,2023/10/6,44422,59273,-25.06,-27.08,-1,473373,440124,7.55
2023/8/31,1783,2023/9/4,60919,56342,8.12,12.63,1,428951,380851,12.63
2023/7/31,1783,2023/8/8,54086,46993,15.09,-13.32,-1,368032,324509,13.41
2023/6/30,1783,2023/7/5,62395,62372,0.04,11.12,2,313946,277516,13.13
2023/5/31,1783,2023/6/6,56153,52411,7.14,7.22,1,251551,215144,16.92
2023/4/28,1783,2023/5/3,52371,39471,32.68,-9.11,-1,195398,162733,20.07
2023/3/31,1783,2023/4/7,57619,46371,24.26,36.67,1,143027,123262,16.03
2023/2/24,1783,2023/3/5,42159,40754,3.45,-2.52,-2,85408,76891,11.08
2023/1/31,1783,2023/2/5,43249,36137,19.68,-29.94,-1,43249,36137,19.68
2022/10/31,1783,2022/11/7,50288,56849,-11.54,-15.16,-1,490412,427498,14.72
2022/9/30,1783,2022/10/5,59273,55392,7.01,5.2,2,440124,370649,18.74
2022/8/31,1783,2022/9/6,56342,47965,17.46,19.89,1,380851,315256,20.81
2022/7/29,1783,2022/8/9,46993,35208,33.47,-24.66,-1,324509,267291,21.41
2022/6/30,1783,2022/7/7,62372,48042,29.83,19.01,2,277516,232083,19.58
2022/5/31,1783,2022/6/6,52411,43113,21.57,32.78,1,215144,184041,16.9
2022/4/29,1783,2022/5/6,39471,29919,31.93,-14.88,-1,162733,140928,15.47
2022/3/31,1783,2022/4/5,46371,48641,-4.67,13.78,2,123262,111009,11.04
2022/2/25,1783,2022/3/7,40754,37945,7.4,12.78,1,76891,62368,23.29
2022/1/26,1783,2022/2/10,36137,24423,47.96,-12.02,-3,36137,24423,47.96
2023/9/28,1784,2023/10/6,88613,72177,22.77,-18.93,-1,842740,718433,17.3
2023/8/31,1784,2023/9/8,109307,88889,22.97,19.68,1,754127,646256,16.69
2023/7/31,1784,2023/8/10,91333,85337,7.03,-12.3,-1,644820,557367,15.69
2023/6/30,1784,2023/7/10,104146,78168,33.23,2.52,2,553487,472030,17.26
2023/5/31,1784,2023/6/9,101590,82030,23.84,12.77,1,449341,393862,14.09
2023/4/28,1784,2023/5/10,90090,82096,9.74,-20.19,-1,347751,311832,11.52
2023/3/31,1784,2023/4/11,112877,88811,27.1,48.41,2,257661,229736,12.16
2023/2/24,1784,2023/3/10,76059,64194,18.48,10.67,1,144784,140925,2.74
2023/1/31,1784,2023/2/10,68725,76731,-10.43,-26.43,-1,68725,76731,-10.43
2022/10/31,1784,2022/11/10,80385,67499,19.09,11.37,1,798818,769793,3.77
2022/9/30,1784,2022/10/7,72177,68159,5.9,-18.8,-1,718433,702294,2.3
2022/8/31,1784,2022/9/8,88889,74333,19.58,4.16,2,646256,634135,1.91
2022/7/29,1784,2022/8/10,85337,84434,1.07,9.17,1,557367,559802,-0.43
2022/6/30,1784,2022/7/8,78168,92189,-15.21,-4.71,-3,472030,475368,-0.7
2022/5/31,1784,2022/6/10,82030,69524,17.99,-0.08,-2,393862,383179,2.79
2022/4/29,1784,2022/5/10,82096,84125,-2.41,-7.56,-1,311832,313655,-0.58
2022/3/31,1784,2022/4/8,88811,82729,7.35,38.35,1,229736,229530,0.09
2022/2/25,1784,2022/3/10,64194,68390,-6.14,-16.34,-2,140925,146801,-4
2022/1/26,1784,2022/2/14,76731,78411,-2.14,-1.55,-1,76731,78411,-2.14
2023/9/28,1785,2023/10/6,2306288,1922452,19.97,20.88,2,16546523,20625555,-19.78
2023/8/31,1785,2023/9/8,1907965,1985477,-3.9,9.87,1,14240235,18703103,-23.86
2023/7/31,1785,2023/8/10,1736569,2121388,-18.14,-11.99,-2,12332270,16717626,-26.23
2023/6/30,1785,2023/7/10,1973185,2643187,-25.35,-3.75,-1,10595701,14596238,-27.41
2023/5/31,1785,2023/6/9,2050090,2613049,-21.54,18.38,1,8622516,11953051,-27.86
2023/4/28,1785,2023/5/10,1731835,1704757,1.59,-3.63,-1,6572426,9340002,-29.63
2023/3/31,1785,2023/4/12,1797140,3144578,-42.85,20.81,1,4840591,7635245,-36.6
2023/2/24,1785,2023/3/10,1487524,1853461,-19.74,-4.4,-2,3043451,4490667,-32.23
2023/1/31,1785,2023/2/10,1555927,2637206,-41,-22.14,-1,1555927,2637206,-41
2022/10/31,1785,2022/11/10,1541379,2607310,-40.88,-19.82,-4,22166934,25897523,-14.41
2022/9/30,1785,2022/10/7,1922452,2703221,-28.88,-3.17,-3,20625555,23290213,-11.44
2022/8/31,1785,2022/9/8,1985477,2749347,-27.78,-6.41,-2,18703103,20586992,-9.15
2022/7/29,1785,2022/8/10,2121388,2808818,-24.47,-19.74,-1,16717626,17837645,-6.28
2022/6/30,1785,2022/7/8,2643187,2799216,-5.57,1.15,2,14596238,15028827,-2.88
2022/5/31,1785,2022/6/10,2613049,2352114,11.09,53.28,1,11953051,12229611,-2.26
2022/4/29,1785,2022/5/10,1704757,2510354,-32.09,-45.79,-1,9340002,9877497,-5.44
2022/3/31,1785,2022/4/8,3144578,2573891,22.17,69.66,1,7635245,7367143,3.64
2022/2/25,1785,2022/3/10,1853461,1979598,-6.37,-29.72,-2,4490667,4793252,-6.31
2022/1/26,1785,2022/2/14,2637206,2813654,-6.27,-12.57,-1,2637206,2813654,-6.27
2023/9/28,1786,2023/10/6,56688,67611,-16.16,-29.58,-1,509741,397481,28.24
2023/8/31,1786,2023/9/6,80500,38740,107.8,16.82,1,453053,329870,37.34
2023/7/31,1786,2023/8/7,68910,58552,17.69,-3.21,-1,372553,291130,27.97
2023/6/30,1786,2023/7/6,71197,56624,25.74,14.73,2,303643,232578,30.56
2023/5/31,1786,2023/6/7,62058,43648,42.18,24.09,1,232446,175954,32.11
2023/4/28,1786,2023/5/8,50010,31938,56.58,-17.18,-1,170388,132306,28.78
2023/3/31,1786,2023/4/7,60387,56981,5.98,148.82,1,120378,100368,19.94
2023/2/24,1786,2023/3/8,24269,23343,3.97,-32.06,-2,59991,43387,38.27
2023/1/31,1786,2023/2/8,35722,20044,78.22,-44.74,-1,35722,20044,78.22
2023/9/28,1788,2023/10/6,323708,349226,-7.31,-8.17,-1,2913627,3731126,-21.91
2023/8/31,1788,2023/9/8,352501,321888,9.51,14.36,1,2589919,3381900,-23.42
2023/7/31,1788,2023/8/9,308239,317611,-2.95,-8.73,-1,2237418,3060012,-26.88
2023/6/30,1788,2023/7/7,337731,462665,-27,9.35,1,1929179,2742401,-29.65
2023/5/31,1788,2023/6/8,308860,981653,-68.54,-0.24,-2,1591448,2279736,-30.19
2023/4/28,1788,2023/5/9,309609,316201,-2.08,-11.04,-1,1282588,1298083,-1.19
2023/3/31,1788,2023/4/11,348017,341537,1.9,22.27,1,972979,981882,-0.91
2023/2/24,1788,2023/3/8,284631,236941,20.13,-16.37,-2,624962,640345,-2.4
2023/1/31,1788,2023/2/8,340331,403404,-15.64,-0.81,-1,340331,403404,-15.64
2022/10/31,1788,2022/11/9,310280,287740,7.83,-11.15,-1,4041406,3069453,31.67
2022/9/30,1788,2022/10/7,349226,321658,8.57,8.49,2,3731126,2781713,34.13
2022/8/31,1788,2022/9/7,321888,303266,6.14,1.35,1,3381900,2460055,37.47
2022/7/29,1788,2022/8/9,317611,275623,15.23,-31.35,-2,3060012,2156789,41.88
2022/6/30,1788,2022/7/7,462665,411285,12.49,-52.87,-1,2742401,1881166,45.78
2022/5/31,1788,2022/6/9,981653,292056,236.12,210.45,1,2279736,1469881,55.1
2022/4/29,1788,2022/5/9,316201,295989,6.83,-7.42,-1,1298083,1177825,10.21
2022/3/31,1788,2022/4/8,341537,318108,7.37,44.14,1,981882,881836,11.35
2022/2/25,1788,2022/3/9,236941,272269,-12.98,-41.26,-1,640345,563728,13.59
2022/1/26,1788,2022/2/11,403404,291459,38.41,24.78,3,403404,291459,38.41
2023/9/28,1789,2023/10/6,279394,223986,24.74,52.63,1,2062919,2248193,-8.24
2023/8/31,1789,2023/9/8,183059,189826,-3.56,-7.14,-2,1783525,2024207,-11.89
2023/7/31,1789,2023/8/9,197135,290904,-32.23,-46.52,-1,1600466,1834381,-12.75
2023/6/30,1789,2023/7/7,368628,288817,27.63,89.32,2,1403331,1543477,-9.08
2023/5/31,1789,2023/6/7,194709,355127,-45.17,1.64,1,1034703,1254660,-17.53
2023/4/28,1789,2023/5/9,191564,161594,18.55,-22.57,-1,839994,899533,-6.62
2023/3/31,1789,2023/4/11,247394,301546,-17.96,33.96,1,648430,737939,-12.13
2023/2/24,1789,2023/3/8,184673,192401,-4.02,-14.65,-2,401036,436393,-8.1
2023/1/31,1789,2023/2/9,216363,243992,-11.32,-54.57,-1,216363,243992,-11.32
2023/9/28,1795,2023/10/11,1100388,3348921,-67.14,-7.13,-2,13538873,11461182,18.13
2023/8/31,1795,2023/9/11,1184833,996806,18.86,-48.21,-1,12438485,8112261,53.33
2023/7/31,1795,2023/8/10,2287950,1043645,119.23,107.41,1,11253653,7115454,58.16
2023/6/30,1795,2023/7/10,1103110,1040734,5.99,-16.53,-2,8965703,6071809,47.66
2023/5/31,1795,2023/6/9,1321517,870540,51.8,-34.49,-1,7862593,5031069,56.28
2023/4/28,1795,2023/5/10,2017216,999151,101.89,41.05,2,6541075,4160529,57.22
2023/3/31,1795,2023/4/12,1430185,1186652,20.52,31.7,1,4523860,3161377,43.1
2023/2/24,1795,2023/3/10,1085919,1028926,5.54,-45.91,-1,3093675,1974725,56.66
2023/1/31,1795,2023/2/10,2007756,945800,112.28,57.97,3,2007756,945800,112.28
2022/10/31,1795,2022/11/10,829290,868252,-4.49,-75.24,-1,12290472,10714539,14.71
2022/9/30,1795,2022/10/11,3348921,1012862,230.64,235.97,1,11461182,9846286,16.4
2022/8/31,1795,2022/9/8,996806,936958,6.39,-4.49,-1,8112261,8833317,-8.16
2022/7/29,1795,2022/8/10,1043645,1107853,-5.8,0.28,2,7115448,7896359,-9.89
2022/6/30,1795,2022/7/11,1040734,1150118,-9.51,19.55,1,6071803,6788506,-10.56
2022/5/31,1795,2022/6/10,870540,1156527,-24.73,-12.87,-2,5031069,5638389,-10.77
2022/4/29,1795,2022/5/10,999151,1157472,-13.68,-15.8,-1,4160529,4481861,-7.17
2022/3/31,1795,2022/4/11,1186652,1100414,7.84,15.33,3,3161377,3324389,-4.9
2022/2/25,1795,2022/3/10,1028926,1015941,1.28,8.79,2,1974725,2223950,-11.21
2022/1/26,1795,2022/2/10,945800,1208009,-21.71,3.46,1,945800,1208009,-21.71
2023/9/28,1796,2023/10/6,56009,57939,-3.33,-16.33,-5,610822,463773,31.71
2023/8/31,1796,2023/9/7,66942,54658,22.47,-7.3,-4,554813,405834,36.71
2023/7/31,1796,2023/8/8,72216,53546,34.87,-2.53,-3,487871,351176,38.92
2023/6/30,1796,2023/7/7,74093,51790,43.06,-4.23,-2,415655,297630,39.65
2023/5/31,1796,2023/6/7,77367,52817,46.48,-3.81,-1,341562,245840,38.94
2023/4/28,1796,2023/5/5,80432,49112,63.77,23.66,3,264195,193023,36.87
2023/3/31,1796,2023/4/7,65044,50586,28.58,2.35,2,183763,143911,27.69
2023/2/24,1796,2023/3/7,63550,39781,59.75,15.19,1,118719,93325,27.21
2023/1/31,1796,2023/2/7,55169,53544,3.03,-3.89,-1,55169,53544,3.03
2022/10/31,1796,2022/11/7,55803,43131,29.38,-3.69,-1,519576,411858,26.15
2022/9/30,1796,2022/10/7,57939,46930,23.46,6,3,463773,368727,25.78
2022/8/31,1796,2022/9/6,54658,44297,23.39,2.08,2,405834,321797,26.11
2022/7/29,1796,2022/8/8,53546,42683,25.45,3.39,1,351176,277500,26.55
2022/6/30,1796,2022/7/7,51790,40042,29.34,-1.94,-1,297630,234817,26.75
2022/5/31,1796,2022/6/7,52817,40632,29.99,7.54,1,245840,194775,26.22
2022/4/29,1796,2022/5/5,49112,40278,21.93,-2.91,-1,193023,154143,25.22
2022/3/31,1796,2022/4/7,50586,41883,20.78,27.16,1,143911,113865,26.39
2022/2/25,1796,2022/3/7,39781,31193,27.53,-25.7,-2,93325,71982,29.65
2022/1/26,1796,2022/2/8,53544,40789,31.27,-12.62,-1,53544,40789,31.27
2023/9/28,1799,2023/10/6,45111,18013,150.44,252.18,2,174590,112049,55.82
2023/8/31,1799,2023/9/8,12809,5419,136.37,25.21,1,129479,94036,37.69
2023/7/31,1799,2023/8/10,10230,18627,-45.08,-71.4,-1,116670,88618,31.65
2023/6/30,1799,2023/7/7,35765,20362,75.65,164.34,1,106440,69991,52.08
2023/5/31,1799,2023/6/9,13530,9336,44.92,-32.95,-1,70675,49629,42.41
2023/4/28,1799,2023/5/10,20178,5222,286.4,48.03,2,57145,40292,41.83
2023/3/31,1799,2023/4/12,13631,16704,-18.4,30.05,1,36967,35071,5.41
2023/2/24,1799,2023/3/10,10481,7647,37.06,-18.47,-3,23336,18367,27.05
2023/1/31,1799,2023/2/10,12855,10719,19.93,-26.58,-2,12855,10719,19.93
2022/10/31,1799,2022/11/10,20301,9312,118.01,12.7,2,132349,169490,-21.91
2022/9/30,1799,2022/10/7,18013,8467,112.74,232.4,1,112049,160178,-30.05
2022/8/31,1799,2022/9/8,5419,17148,-68.4,-70.91,-2,94036,151711,-38.02
2022/7/29,1799,2022/8/10,18627,16399,13.59,-8.52,-1,88618,134563,-34.14
2022/6/30,1799,2022/7/8,20362,7609,167.6,118.1,2,69991,118164,-40.77
2022/5/31,1799,2022/6/10,9336,26326,-64.54,78.78,1,49629,110555,-55.11
2022/4/29,1799,2022/5/10,5222,12589,-58.52,-68.74,-1,40292,84228,-52.16
2022/3/31,1799,2022/4/8,16704,43040,-61.19,118.44,1,35071,71639,-51.04
2022/2/25,1799,2022/3/10,7647,13748,-44.38,-28.66,-1,18367,28599,-35.78
2022/1/26,1799,2022/2/14,10719,14852,-27.83,46.67,1,10719,14852,-27.83
2023/9/28,1802,2023/10/11,4106296,3513972,16.86,-6.11,-1,33594501,32471642,3.46
2023/8/31,1802,2023/9/8,4373319,3520679,24.22,11.43,2,29488205,28957670,1.83
2023/7/31,1802,2023/8/9,3924827,3494525,12.31,8.57,1,25114886,25436991,-1.27
2023/6/30,1802,2023/7/10,3615133,3581054,0.95,-4.22,-3,21190059,21942466,-3.43
2023/5/31,1802,2023/6/9,3774315,3969994,-4.93,-6.37,-2,17574926,18361412,-4.28
2023/4/28,1802,2023/5/10,4031061,3645137,10.59,-0.12,-1,13800611,14391418,-4.11
2023/3/31,1802,2023/4/12,4035920,3601399,12.07,31.3,2,9769550,10746281,-9.09
2023/2/24,1802,2023/3/9,3073737,3714535,-17.25,15.56,1,5733630,7144882,-19.75
2023/1/31,1802,2023/2/9,2659893,3430347,-22.46,-31.67,-1,2659893,3430347,-22.46
2022/10/31,1802,2022/11/10,3731740,4354002,-14.29,2.59,1,36203382,44492432,-18.63
2022/9/30,1802,2022/10/11,3637433,4842494,-24.89,-2.59,-4,34484776,42193342,-18.27
2022/8/31,1802,2022/9/8,3734242,5287484,-29.38,-0.2,-3,30847343,37350848,-17.41
2022/7/29,1802,2022/8/10,3741733,5311638,-29.56,-2.08,-2,27113101,32063364,-15.44
2022/6/30,1802,2022/7/8,3821102,4975212,-23.2,-9.21,-1,23371368,26751726,-12.64
2022/5/31,1802,2022/6/9,4208954,5151765,-18.3,7.24,2,19550266,21776514,-10.22
2022/4/29,1802,2022/5/9,3924970,4954460,-20.78,3.48,1,15341312,16624749,-7.72
2022/3/31,1802,2022/4/8,3792957,4894198,-22.5,-3.53,-1,11416342,11670289,-2.18
2022/2/25,1802,2022/3/9,3931754,2779777,41.44,6.5,1,7623385,6776091,12.5
2022/1/26,1802,2022/2/11,3691631,3996314,-7.62,-23.43,-1,3691631,3996314,-7.62
2023/9/28,1805,2023/10/11,631,86416,-99.27,1.61,1,144028,346953,-58.49
2023/8/31,1805,2023/9/8,621,747,-16.87,-99,-1,143397,260537,-44.96
2023/7/31,1805,2023/8/10,62095,39558,56.97,9931.5,1,142776,259790,-45.04
2023/6/30,1805,2023/7/10,619,12902,-95.2,-99.2,-1,80681,220232,-63.37
2023/5/31,1805,2023/6/9,77846,3546,2095.32,15254.24,1,80062,207330,-61.38
2023/4/28,1805,2023/5/10,507,5383,-90.58,-24.67,-1,2216,203784,-98.91
2023/3/31,1805,2023/4/10,673,147191,-99.54,51.58,1,1709,198401,-99.14
2023/2/24,1805,2023/3/9,444,47847,-99.07,-25,-2,1036,51210,-97.98
2023/1/31,1805,2023/2/9,592,3363,-82.4,-15.06,-1,592,3363,-82.4
2022/10/31,1805,2022/11/9,680,865,-21.39,-99.21,-1,347633,82336,322.21
2022/9/30,1805,2022/10/11,86416,6059,1326.24,11468.41,1,346953,81471,325.86
2022/8/31,1805,2022/9/7,747,3595,-79.22,-98.11,-1,260537,75412,245.48
2022/7/29,1805,2022/8/9,39558,7754,410.16,206.6,2,259790,71817,261.74
2022/6/30,1805,2022/7/8,12902,6239,106.8,263.85,1,220232,64063,243.77
2022/5/31,1805,2022/6/10,3546,3456,2.6,-34.13,-2,207330,57824,258.55
2022/4/29,1805,2022/5/10,5383,46952,-88.54,-96.34,-1,203784,54368,274.82
2022/3/31,1805,2022/4/8,147191,3788,3785.72,207.63,2,198401,7416,2575.31
2023/9/28,1806,2023/10/11,236456,223344,5.87,-13.67,-2,2259439,2284217,-1.08
2023/8/31,1806,2023/9/8,273910,244575,11.99,-7.23,-1,2022983,2060873,-1.84
2023/7/31,1806,2023/8/9,295244,235289,25.48,18.36,1,1749073,1816299,-3.7
2023/6/30,1806,2023/7/10,249446,272646,-8.51,-21.21,-1,1453829,1581010,-8.04
2023/5/31,1806,2023/6/9,316601,261617,21.02,26.24,1,1204383,1308364,-7.95
2023/4/28,1806,2023/5/10,250785,299284,-16.21,-11.54,-1,887782,1046747,-15.19
2023/3/31,1806,2023/4/10,283491,309283,-8.34,44.1,2,636997,747464,-14.78
2023/2/24,1806,2023/3/10,196733,157801,24.67,25.49,1,353506,438181,-19.32
2023/1/31,1806,2023/2/10,156773,280380,-44.09,-32.4,-2,156773,280380,-44.09
2022/10/31,1806,2022/11/10,240791,275358,-12.55,7.81,1,2525008,2594285,-2.67
2022/9/30,1806,2022/10/11,223344,291124,-23.28,-8.68,-1,2284217,2318927,-1.5
2022/8/31,1806,2022/9/8,244575,304326,-19.63,3.95,1,2060873,2027803,1.63
2022/7/29,1806,2022/8/10,235289,304242,-22.66,-13.7,-1,1816299,1723477,5.39
2022/6/30,1806,2022/7/11,272646,283015,-3.66,4.22,1,1581010,1419235,11.4
2022/5/31,1806,2022/6/10,261617,273149,-4.22,-12.59,-2,1308364,1136220,15.15
2022/4/29,1806,2022/5/10,299284,272636,9.77,-3.23,-1,1046747,863071,21.28
2022/3/31,1806,2022/4/11,309283,232084,33.26,96,1,747464,590435,26.6
2022/2/25,1806,2022/3/10,157801,110963,42.21,-43.72,-2,438181,358351,22.28
2022/1/26,1806,2022/2/14,280380,247388,13.34,-14.71,-1,280380,247388,13.34
2023/9/28,1808,2023/10/5,7714736,18741,41065.02,29.32,3,24466915,938882,2505.96
2023/8/31,1808,2023/9/7,5965649,14021,42447.96,82.88,2,16752179,920141,1720.61
2023/7/31,1808,2023/8/10,3262113,19960,16243.25,50,1,10786530,906120,1090.41
2023/6/30,1808,2023/7/7,2174708,137690,1479.42,-3.93,-1,7524417,886160,749.1
2023/5/31,1808,2023/6/9,2263754,51134,4327.1,11171.99,1,5349709,748470,614.75
2023/4/28,1808,2023/5/9,20083,89827,-77.64,-99.09,-1,3085955,697336,342.53
2023/3/31,1808,2023/4/10,2208556,245566,799.37,329.2,2,3065872,607509,404.66
2023/2/24,1808,2023/3/10,514570,92110,458.65,50.13,1,857316,361943,136.86
2023/1/31,1808,2023/2/10,342746,269833,27.02,-76.92,-1,342746,269833,27.02
2022/10/31,1808,2022/11/10,46205,1159146,-96.01,146.55,2,985087,8524277,-88.44
2022/9/30,1808,2022/10/7,18741,395448,-95.26,33.66,1,938882,7365131,-87.25
2022/8/31,1808,2022/9/8,14021,374877,-96.26,-29.75,-2,920141,6969683,-86.8
2022/7/29,1808,2022/8/9,19960,1129769,-98.23,-85.5,-1,906120,6594806,-86.26
2022/6/30,1808,2022/7/8,137690,878578,-84.33,169.27,1,886160,5465037,-83.78
2022/5/31,1808,2022/6/8,51134,444247,-88.49,-43.08,-2,748470,4586459,-83.68
2022/4/29,1808,2022/5/10,89827,816258,-89,-63.42,-1,697336,4142212,-83.17
2022/3/31,1808,2022/4/8,245566,1838946,-86.65,166.6,1,607509,3325954,-81.73
2022/2/25,1808,2022/3/9,92110,1111860,-91.72,-65.86,-4,361943,1487008,-75.66
2022/1/26,1808,2022/2/10,269833,375148,-28.07,-69.33,-3,269833,375148,-28.07
2023/9/28,1809,2023/10/11,211021,261115,-19.18,3.66,1,1735611,1988535,-12.72
2023/8/31,1809,2023/9/8,203578,236585,-13.95,-1.9,-1,1524589,1727420,-11.74
2023/7/31,1809,2023/8/9,207522,224533,-7.58,13.88,1,1321011,1490835,-11.39
2023/6/30,1809,2023/7/10,182228,209142,-12.87,-11.29,-1,1113489,1266302,-12.07
2023/5/31,1809,2023/6/8,205417,221832,-7.4,1.04,1,931261,1057160,-11.91
2023/4/28,1809,2023/5/9,203295,225670,-9.91,-3.73,-1,725844,835328,-13.11
2023/3/31,1809,2023/4/10,211167,247446,-14.66,18.55,2,522549,609657,-14.29
2023/2/24,1809,2023/3/8,178120,131770,35.17,33.66,1,311382,362211,-14.03
2023/1/31,1809,2023/2/9,133261,230442,-42.17,-31.12,-1,133261,230442,-42.17
2023/9/28,1810,2023/10/11,394617,398827,-1.06,-7.23,-1,3602391,3762408,-4.25
2023/8/31,1810,2023/9/11,425391,395188,7.64,12.34,1,3207774,3363581,-4.63
2023/7/31,1810,2023/8/10,378666,371422,1.95,-19.1,-1,2782383,2968393,-6.27
2023/6/30,1810,2023/7/10,468083,520641,-10.09,0.57,2,2403717,2596971,-7.44
2023/5/31,1810,2023/6/12,465427,424431,9.66,25.7,1,1935634,2076330,-6.78
2023/4/28,1810,2023/5/10,370266,395729,-6.43,-10.34,-1,1470207,1651899,-11
2023/3/31,1810,2023/4/12,412978,462061,-10.62,1.83,2,1099941,1256170,-12.44
2023/2/24,1810,2023/3/10,405548,427350,-5.1,44.11,1,686963,794109,-13.49
2023/1/31,1810,2023/2/10,281415,366759,-23.27,-33.7,-1,281415,366759,-23.27
2022/10/31,1810,2022/11/10,391742,467468,-16.2,-1.78,-1,4154150,4224682,-1.67
2022/9/30,1810,2022/10/11,398827,378269,5.43,0.92,2,3762408,3757214,0.14
2022/8/31,1810,2022/9/12,395188,431913,-8.5,6.4,1,3363581,3378945,-0.45
2022/7/29,1810,2022/8/10,371422,406366,-8.6,-28.66,-1,2968393,2947032,0.72
2022/6/30,1810,2022/7/11,520641,400043,30.15,22.67,2,2596971,2540666,2.22
2022/5/31,1810,2022/6/10,424431,499694,-15.06,7.25,1,2076330,2140623,-3
2022/4/29,1810,2022/5/10,395729,455094,-13.04,-14.36,-1,1651899,1640929,0.67
2022/3/31,1810,2022/4/11,462061,447710,3.21,8.12,2,1256170,1185835,5.93
2022/2/25,1810,2022/3/10,427350,322490,32.52,16.52,1,794109,738125,7.58
2022/1/26,1810,2022/2/10,366759,415635,-11.76,-29.04,-2,366759,415635,-11.76
2023/9/28,1813,2023/10/11,25660,31414,-18.32,-24.28,-1,277736,283437,-2.01
2023/8/31,1813,2023/9/8,33888,33540,1.04,3.83,2,252076,252023,0.02
2023/7/31,1813,2023/8/10,32637,27996,16.58,9,1,218188,218483,-0.14
2023/6/30,1813,2023/7/10,29942,36570,-18.12,-9.43,-1,185551,190487,-2.59
2023/5/31,1813,2023/6/9,33060,33865,-2.38,1.06,1,155609,153917,1.1
2023/4/28,1813,2023/5/10,32713,29161,12.18,-6.28,-1,122549,120052,2.08
2023/3/31,1813,2023/4/11,34906,28769,21.33,9.44,2,89836,90891,-1.16
2023/2/24,1813,2023/3/10,31894,26415,20.74,38.45,1,54930,62122,-11.58
2023/1/31,1813,2023/2/10,23036,35707,-35.49,-4.49,-2,23036,35707,-35.49
