m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/11/30,6109,2023/12/8,58052 ,117534 ,-50.61 ,-5.98 ,-2 ,936559 ,1219370 ,-23.19 
2023/11/30,6111,2023/12/11,333526 ,190936 ,74.68 ,15.66 ,3 ,2796497 ,1994325 ,40.22 
2023/11/30,6112,2023/12/4,1745775 ,1515099 ,15.23 ,7.60 ,3 ,18459210 ,15704456 ,17.54 
2023/11/30,6113,2023/12/8,130505 ,123089 ,6.02 ,27.59 ,1 ,1176314 ,2043232 ,-42.43 
2023/11/30,6114,2023/12/7,115315 ,108369 ,6.41 ,-4.34 ,-1 ,1297307 ,1519988 ,-14.65 
2023/11/30,6115,2023/12/6,520209 ,616461 ,-15.61 ,1.72 ,1 ,5883101 ,6756650 ,-12.93 
2023/11/30,6116,2023/12/8,1021030 ,1327653 ,-23.10 ,-2.11 ,-1 ,11419605 ,15909152 ,-28.22 
2023/11/30,6117,2023/12/11,251713 ,161270 ,56.08 ,2.74 ,2 ,2144792 ,2231829 ,-3.90 
2023/11/30,6118,2023/12/8,718841 ,789979 ,-9.01 ,-11.30 ,-1 ,7755674 ,8832619 ,-12.19 
2023/11/30,6120,2023/12/8,1345727 ,1082323 ,24.34 ,-4.27 ,-3 ,15786384 ,13431802 ,17.53 
2023/11/30,6121,2023/12/5,8352442 ,8456249 ,-1.23 ,0.59 ,5 ,77782276 ,87694507 ,-11.30 
2023/11/30,6122,2023/12/8,443254 ,282144 ,57.10 ,-37.36 ,-1 ,4814359 ,2114078 ,127.73 
2023/11/30,6123,2023/12/7,419906 ,453727 ,-7.45 ,-12.63 ,-2 ,4823231 ,4904700 ,-1.66 
2023/11/30,6124,2023/12/7,116343 ,133312 ,-12.73 ,-16.54 ,-1 ,1688299 ,1935691 ,-12.78 
2023/11/30,6125,2023/12/8,306031 ,456666 ,-32.99 ,-15.62 ,-5 ,5252948 ,4897692 ,7.25 
2023/11/30,6126,2023/12/7,276463 ,305036 ,-9.37 ,0.47 ,1 ,3198103 ,3636973 ,-12.07 
2023/11/30,6127,2023/12/7,67538 ,59983 ,12.60 ,-6.25 ,-1 ,749045 ,723645 ,3.51 
2023/11/30,6128,2023/12/8,459567 ,475905 ,-3.43 ,0.94 ,1 ,4896784 ,5294076 ,-7.50 
2023/11/30,6129,2023/12/6,139616 ,173925 ,-19.73 ,7.17 ,2 ,1504488 ,1767665 ,-14.89 
2023/11/30,6130,2023/12/8,20955 ,4874 ,329.93 ,60.99 ,1 ,211752 ,76883 ,175.42 
2023/11/30,6133,2023/12/8,83785 ,101655 ,-17.58 ,12.12 ,1 ,920706 ,1283225 ,-28.25 
2023/11/30,6134,2023/12/7,91986 ,133244 ,-30.96 ,18.52 ,1 ,1035691 ,1316892 ,-21.35 
2023/11/30,6136,2023/12/8,41781 ,40348 ,3.55 ,-4.82 ,-2 ,468131 ,446228 ,4.91 
2023/11/30,6138,2023/12/6,517270 ,350397 ,47.62 ,-0.40 ,-1 ,4941322 ,6100561 ,-19.00 
2023/11/30,6139,2023/12/8,8997676 ,3526293 ,155.16 ,32.92 ,4 ,48584996 ,31616472 ,53.67 
2023/11/30,6140,2023/12/11,137328 ,244724 ,-43.88 ,20.14 ,1 ,1683014 ,2131917 ,-21.06 
2023/11/30,6141,2023/12/8,200149 ,147993 ,35.24 ,-5.09 ,-2 ,2342858 ,2937735 ,-20.25 
2023/11/30,6142,2023/12/8,58387 ,350587 ,-83.35 ,-42.77 ,-8 ,2450812 ,3015741 ,-18.73 
2023/11/30,6143,2023/12/8,522499 ,871849 ,-40.07 ,-25.85 ,-1 ,6273253 ,5598577 ,12.05 
2023/11/30,6144,2023/12/8,20264 ,22060 ,-8.14 ,25.75 ,1 ,174285 ,203834 ,-14.50 
2023/11/30,6146,2023/12/6,390096 ,400154 ,-2.51 ,2.57 ,1 ,4447307 ,4634895 ,-4.05 
2023/11/30,6147,2023/12/8,1598569 ,1905209 ,-16.09 ,-5.60 ,-3 ,18544829 ,22279828 ,-16.76 
2023/11/30,6148,2023/12/8,58035 ,28533 ,103.40 ,-30.24 ,-2 ,800774 ,366767 ,118.33 
2023/11/30,6150,2023/12/8,568332 ,335384 ,69.46 ,-8.04 ,-2 ,4815350 ,4312648 ,11.66 
2023/11/30,6151,2023/12/8,130808 ,147647 ,-11.40 ,5.35 ,2 ,1414245 ,1568062 ,-9.81 
2023/11/30,6152,2023/12/8,164735 ,298993 ,-44.90 ,-22.57 ,-1 ,2034319 ,3581322 ,-43.20 
2023/11/30,6153,2023/12/8,721443 ,1248077 ,-42.20 ,-12.61 ,-4 ,9131389 ,13933874 ,-34.47 
2023/11/30,6154,2023/12/8,289920 ,294760 ,-1.64 ,-1.39 ,-3 ,3444627 ,4085967 ,-15.70 
2023/11/30,6155,2023/12/8,41715 ,58577 ,-28.79 ,-13.19 ,-1 ,503693 ,711081 ,-29.17 
2023/11/30,6156,2023/12/8,320280 ,348614 ,-8.13 ,9.65 ,1 ,3020759 ,3844084 ,-21.42 
2023/11/30,6158,2023/12/1,135338 ,137142 ,-1.32 ,3.45 ,1 ,1617940 ,1833686 ,-11.77 
2023/11/30,6160,2023/12/8,107933 ,139518 ,-22.64 ,-2.30 ,-1 ,1273419 ,1136452 ,12.05 
2023/11/30,6161,2023/12/4,106772 ,109119 ,-2.15 ,-2.15 ,-2 ,1208854 ,1652893 ,-26.86 
2023/11/30,6163,2023/12/11,402608 ,540856 ,-25.56 ,102.50 ,1 ,4152298 ,4693140 ,-11.52 
2023/11/30,6164,2023/12/5,59075 ,55660 ,6.14 ,-2.19 ,-1 ,654330 ,801113 ,-18.32 
2023/11/30,6165,2023/12/8,208288 ,211260 ,-1.41 ,-15.32 ,-1 ,2458654 ,2678058 ,-8.19 
2023/11/30,6166,2023/12/8,730757 ,1122214 ,-34.88 ,-8.70 ,-2 ,10021959 ,10450060 ,-4.10 
2023/11/30,6167,2023/12/8,110822 ,169799 ,-34.73 ,-7.73 ,-6 ,1605212 ,1997892 ,-19.65 
2023/11/30,6168,2023/12/11,177152 ,166053 ,6.68 ,-7.92 ,-1 ,1852969 ,2307080 ,-19.68 
2023/11/30,6169,2023/12/6,1960 ,759 ,158.23 ,0.51 ,5 ,17288 ,3227 ,435.73 
2023/11/30,6170,2023/12/8,206333 ,163588 ,26.13 ,1.39 ,3 ,2054155 ,2311129 ,-11.12 
2023/11/30,6171,2023/12/7,86967 ,120 ,72372.50 ,-93.15 ,-1 ,1382348 ,1943435 ,-28.87 
2023/11/30,6173,2023/12/7,293443 ,286498 ,2.42 ,-2.00 ,-4 ,3383195 ,3865456 ,-12.48 
2023/11/30,6174,2023/12/8,34125 ,58299 ,-41.47 ,-12.49 ,-1 ,420366 ,667066 ,-36.98 
2023/11/30,6175,2023/12/7,310930 ,306132 ,1.57 ,-1.14 ,-1 ,3357785 ,3505750 ,-4.22 
2023/11/30,6176,2023/12/8,4081356 ,5327445 ,-23.39 ,0.77 ,3 ,40584093 ,55008966 ,-26.22 
2023/11/30,6177,2023/12/8,869191 ,57355 ,1415.46 ,-71.48 ,-1 ,9408998 ,8505338 ,10.62 
2023/11/30,6179,2023/12/11,252345 ,234263 ,7.72 ,107.18 ,1 ,2987708 ,2380517 ,25.51 
2023/11/30,6180,2023/12/8,600047 ,689247 ,-12.94 ,-17.10 ,-1 ,9118434 ,10646774 ,-14.35 
2023/11/30,6182,2023/12/8,709663 ,1014133 ,-30.02 ,-2.14 ,-2 ,9317852 ,11731452 ,-20.57 
2023/11/30,6183,2023/12/8,187185 ,176286 ,6.18 ,-2.83 ,-2 ,1975551 ,1995618 ,-1.01 
2023/11/30,6184,2023/12/8,172781 ,172276 ,0.29 ,0.35 ,1 ,1892323 ,1835732 ,3.08 
2023/11/30,6185,2023/12/8,43226 ,44009 ,-1.78 ,31.74 ,2 ,534567 ,537213 ,-0.49 
2023/11/30,6186,2023/12/8,896502 ,14440 ,6108.46 ,361.47 ,2 ,2126917 ,48350 ,4299.00 
2023/11/30,6187,2023/12/8,117527 ,110671 ,6.19 ,0.03 ,9 ,1070335 ,2185328 ,-51.02 
2023/11/30,6188,2023/12/6,915110 ,1197434 ,-23.58 ,-8.14 ,-1 ,9506416 ,11104711 ,-14.39 
2023/11/30,6189,2023/12/8,2602185 ,2072342 ,25.57 ,2.17 ,1 ,27173753 ,26198763 ,3.72 
2023/11/30,6190,2023/12/7,539421 ,551096 ,-2.12 ,7.23 ,1 ,6062520 ,8527986 ,-28.91 
2023/11/30,6191,2023/12/7,1917781 ,1952703 ,-1.79 ,2.24 ,1 ,21044505 ,22407943 ,-6.08 
2023/11/30,6192,2023/12/8,595621 ,650644 ,-8.46 ,10.18 ,1 ,6102734 ,5973279 ,2.17 
2023/11/30,6194,2023/12/5,107812 ,106077 ,1.64 ,0.19 ,2 ,1176161 ,1117174 ,5.28 
2023/11/30,6195,2023/12/8,205336 ,205768 ,-0.21 ,0.90 ,2 ,2131201 ,2203864 ,-3.30 
2023/11/30,6196,2023/12/5,4998609 ,5054387 ,-1.10 ,8.86 ,1 ,50648352 ,45416791 ,11.52 
2023/11/30,6197,2023/12/6,532756 ,422314 ,26.15 ,8.99 ,7 ,4501468 ,3978036 ,13.16 
2023/11/30,6198,2023/12/6,20 ,210 ,-90.48 ,0.00 ,0 ,253463 ,3640 ,6863.27 
2023/11/30,6199,2023/12/7,7051 ,13326 ,-47.09 ,3.91 ,1 ,119194 ,113055 ,5.43 
2023/11/30,6201,2023/12/8,360800 ,380423 ,-5.16 ,35.09 ,1 ,3061985 ,2779150 ,10.18 
2023/11/30,6202,2023/12/8,154511 ,328412 ,-52.95 ,-13.67 ,-5 ,2441322 ,5668482 ,-56.93 
2023/11/30,6203,2023/12/8,281835 ,280484 ,0.48 ,33.63 ,1 ,3114111 ,2352428 ,32.38 
2023/11/30,6204,2023/12/7,36985 ,31438 ,17.64 ,16.44 ,1 ,343040 ,359011 ,-4.45 
2023/11/30,6205,2023/12/5,92995 ,161076 ,-42.27 ,-1.73 ,-1 ,1251273 ,1730397 ,-27.69 
2023/11/30,6206,2023/12/8,363531 ,281019 ,29.36 ,3.73 ,2 ,3207430 ,5309994 ,-39.60 
2023/11/30,6207,2023/12/7,166488 ,109353 ,52.25 ,80.37 ,1 ,1044414 ,1257390 ,-16.94 
2023/11/30,6208,2023/12/8,335724 ,306238 ,9.63 ,11.18 ,1 ,3913337 ,3625402 ,7.94 
2023/11/30,6209,2023/12/8,198466 ,249861 ,-20.57 ,-3.95 ,-3 ,2511881 ,3270125 ,-23.19 
2023/11/30,6210,2023/12/8,17799 ,41263 ,-56.86 ,-33.65 ,-1 ,288791 ,554846 ,-47.95 
2023/11/30,6212,2023/12/8,28701 ,226 ,12599.56 ,5967.86 ,2 ,399620 ,869209 ,-54.02 
2023/11/30,6213,2023/12/5,2254096 ,2411035 ,-6.51 ,-3.38 ,-1 ,22929854 ,26779417 ,-14.38 
2023/11/30,6214,2023/12/8,3029848 ,2449841 ,23.68 ,9.23 ,1 ,30663267 ,29150523 ,5.19 
2023/11/30,6215,2023/12/8,85342 ,101546 ,-15.96 ,1.78 ,2 ,907765 ,1710257 ,-46.92 
2023/11/30,6216,2023/12/8,45881 ,49135 ,-6.62 ,-7.20 ,-2 ,704294 ,837694 ,-15.92 
2023/11/30,6217,2023/12/8,196700 ,216540 ,-9.16 ,2.98 ,1 ,2473801 ,3042256 ,-18.69 
2023/11/30,6218,2023/12/7,66339 ,75009 ,-11.56 ,-9.73 ,-1 ,1006983 ,810241 ,24.28 
2023/11/30,6219,2023/12/8,40486 ,38679 ,4.67 ,-41.40 ,-3 ,1938793 ,516919 ,275.07 
2023/11/30,6220,2023/12/11,878138 ,828460 ,6.00 ,-7.84 ,-1 ,9348032 ,11008321 ,-15.08 
2023/11/30,6221,2023/12/8,722454 ,336424 ,114.75 ,148.38 ,1 ,5029084 ,4578649 ,9.84 
2023/11/30,6222,2023/12/8,35 ,387 ,-90.96 ,-69.30 ,-3 ,2319 ,9036 ,-74.34 
2023/11/30,6223,2023/12/8,682329 ,601335 ,13.47 ,0.47 ,1 ,7312209 ,6750722 ,8.32 
2023/11/30,6224,2023/12/8,216379 ,239770 ,-9.76 ,-9.15 ,-2 ,2592748 ,2722831 ,-4.78 
2023/11/30,6225,2023/12/8,7923 ,4109 ,92.82 ,115.59 ,1 ,41656 ,29508 ,41.17 
2023/11/30,6226,2023/12/8,62638 ,57012 ,9.87 ,21.10 ,1 ,691388 ,869257 ,-20.46 
2023/11/30,6227,2023/12/8,874787 ,1247088 ,-29.85 ,-4.64 ,-4 ,12192718 ,13778322 ,-11.51 
2023/11/30,6228,2023/12/7,2290 ,4944 ,-53.68 ,-27.67 ,-1 ,28964 ,38838 ,-25.42 
2023/11/30,6229,2023/12/8,79653 ,105350 ,-24.39 ,-8.77 ,-4 ,980523 ,1512500 ,-35.17 
2023/11/30,6230,2023/12/8,762099 ,1206329 ,-36.82 ,-2.70 ,-4 ,10070097 ,10804879 ,-6.80 
2023/11/30,6231,2023/12/8,105130 ,96979 ,8.40 ,1.91 ,1 ,1180122 ,1261374 ,-6.44 
2023/11/30,6233,2023/12/7,30709 ,37913 ,-19.00 ,5.21 ,3 ,331859 ,404422 ,-17.94 
2023/11/30,6234,2023/12/8,50867 ,113461 ,-55.17 ,-56.16 ,-1 ,1019384 ,1269135 ,-19.68 
2023/11/30,6235,2023/12/4,500051 ,397748 ,25.72 ,-5.89 ,-1 ,5258090 ,3721801 ,41.28 
2023/11/30,6236,2023/12/8,4734 ,2126 ,122.67 ,384.54 ,2 ,37603 ,29309 ,28.30 
2023/11/30,6237,2023/12/7,31959 ,55027 ,-41.92 ,3.37 ,1 ,378590 ,665110 ,-43.08 
2023/11/30,6239,2023/12/7,6468145 ,6008704 ,7.65 ,6.27 ,2 ,63961730 ,78146336 ,-18.15 
2023/11/30,6240,2023/12/8,3447 ,1058 ,225.80 ,-39.41 ,-1 ,42539 ,11687 ,263.99 
2023/11/30,6241,2023/12/8,48230 ,65733 ,-26.63 ,27.29 ,1 ,608294 ,975026 ,-37.61 
2023/11/30,6242,2023/12/8,59334 ,54052 ,9.77 ,4.09 ,3 ,573968 ,620479 ,-7.50 
2023/11/30,6243,2023/12/6,62756 ,63067 ,-0.49 ,-6.65 ,-3 ,810736 ,653248 ,24.11 
2023/11/30,6244,2023/12/7,343876 ,602139 ,-42.89 ,55.13 ,1 ,3701428 ,4724122 ,-21.65 
2023/11/30,6245,2023/12/8,657294 ,961953 ,-31.67 ,17.31 ,1 ,7428306 ,8624138 ,-13.87 
2023/11/30,6246,2023/12/8,168983 ,139930 ,20.76 ,5.48 ,4 ,1502395 ,1828280 ,-17.82 
2023/11/30,6248,2023/12/11,689082 ,542298 ,27.07 ,8.27 ,3 ,7095136 ,6029293 ,17.68 
2023/11/30,6257,2023/12/5,1313460 ,1391426 ,-5.60 ,-2.85 ,-2 ,14131317 ,17358921 ,-18.59 
2023/11/30,6259,2023/12/8,39918 ,38878 ,2.68 ,17.70 ,1 ,401144 ,566582 ,-29.20 
2023/11/30,6261,2023/12/8,362330 ,275827 ,31.36 ,26.05 ,1 ,3186780 ,4266751 ,-25.31 
2023/11/30,6263,2023/12/7,180509 ,182008 ,-0.82 ,21.62 ,1 ,1711337 ,1552554 ,10.23 
2023/11/30,6264,2023/12/11,8782 ,160935 ,-94.54 ,-55.13 ,-1 ,251777 ,759042 ,-66.83 
2023/11/30,6265,2023/12/8,71716 ,74982 ,-4.36 ,23.35 ,2 ,648560 ,1176767 ,-44.89 
2023/11/30,6266,2023/12/8,240339 ,316634 ,-24.10 ,6.70 ,1 ,3397243 ,3012287 ,12.78 
2023/11/30,6269,2023/12/7,2635569 ,3480363 ,-24.27 ,-21.78 ,-1 ,30236316 ,36761677 ,-17.75 
2023/11/30,6270,2023/12/8,237561 ,328046 ,-27.58 ,2.45 ,1 ,3145873 ,4261940 ,-26.19 
2023/11/30,6271,2023/12/8,1041376 ,1073441 ,-2.99 ,-0.48 ,-1 ,10498807 ,13001532 ,-19.25 
2023/11/30,6274,2023/12/5,1574501 ,1473019 ,6.89 ,11.99 ,1 ,14567927 ,17129231 ,-14.95 
2023/11/30,6275,2023/12/8,299547 ,274235 ,9.23 ,-1.17 ,-3 ,3414051 ,3378063 ,1.07 
2023/11/30,6276,2023/12/8,85321 ,99377 ,-14.14 ,-18.41 ,-2 ,1054515 ,1089385 ,-3.20 
2023/11/30,6277,2023/12/6,478467 ,494107 ,-3.17 ,14.57 ,2 ,4732970 ,4925459 ,-3.91 
2023/11/30,6278,2023/12/5,3907979 ,6136458 ,-36.32 ,-6.95 ,-2 ,42447158 ,63122670 ,-32.75 
2023/11/30,6279,2023/12/8,754612 ,688509 ,9.60 ,-0.01 ,-1 ,6583556 ,5885692 ,11.86 
2023/11/30,6281,2023/12/8,1407061 ,1435062 ,-1.95 ,-1.64 ,-4 ,18950377 ,19758610 ,-4.09 
2023/11/30,6282,2023/12/8,2721936 ,2024583 ,34.44 ,12.99 ,1 ,24987292 ,23572660 ,6.00 
2023/11/30,6283,2023/12/11,117334 ,104996 ,11.75 ,-0.73 ,-3 ,1172968 ,1589410 ,-26.20 
2023/11/30,6284,2023/12/8,628725 ,516986 ,21.61 ,10.90 ,1 ,6030435 ,5804930 ,3.88 
2023/11/30,6285,2023/12/8,10156426 ,9391683 ,8.14 ,3.45 ,2 ,101077237 ,85852308 ,17.73 
2023/11/30,6287,2023/12/8,82007 ,133986 ,-38.79 ,-0.49 ,-1 ,906789 ,1688511 ,-46.30 
2023/11/30,6288,2023/12/8,380128 ,363597 ,4.55 ,-2.07 ,-2 ,3977183 ,3604656 ,10.33 
2023/11/30,6290,2023/12/11,705747 ,602559 ,17.12 ,15.67 ,1 ,6700673 ,7173794 ,-6.60 
2023/11/30,6291,2023/12/8,202573 ,114761 ,76.52 ,-13.17 ,-3 ,2038512 ,1318866 ,54.57 
2023/11/30,6292,2023/12/11,102528 ,156951 ,-34.68 ,-5.22 ,-2 ,1240377 ,1471188 ,-15.69 
2023/11/30,6294,2023/12/8,80354 ,80628 ,-0.34 ,0.61 ,3 ,891716 ,905538 ,-1.53 
2023/11/30,6404,2023/12/8,505 ,583 ,-13.38 ,-25.63 ,-2 ,7127 ,5647 ,26.21 
2023/11/30,6405,2023/12/8,12214 ,24994 ,-51.13 ,-3.99 ,-5 ,190749 ,350181 ,-45.53 
2023/11/30,6409,2023/12/7,1729878 ,1988998 ,-13.03 ,25.48 ,1 ,17465643 ,20950933 ,-16.64 
2023/11/30,6411,2023/12/11,201615 ,112051 ,79.93 ,-0.47 ,-2 ,2437440 ,2670896 ,-8.74 
2023/11/30,6412,2023/12/5,3025901 ,3354464 ,-9.79 ,-3.89 ,-2 ,33476092 ,38035919 ,-11.99 
2023/11/30,6414,2023/12/5,11159473 ,11111671 ,0.43 ,9.67 ,1 ,108750958 ,95713679 ,13.62 
2023/11/30,6415,2023/12/8,1480483 ,1591206 ,-6.96 ,6.27 ,1 ,13990088 ,22074019 ,-36.62 
2023/11/30,6416,2023/12/5,350658 ,400788 ,-12.51 ,8.98 ,1 ,3680951 ,4486684 ,-17.96 
2023/11/30,6417,2023/12/7,102667 ,139308 ,-26.30 ,1.49 ,1 ,1324238 ,1223537 ,8.23 
2023/11/30,6418,2023/12/7,60695 ,66233 ,-8.36 ,-11.27 ,-3 ,759465 ,761481 ,-0.26 
2023/11/30,6419,2023/12/11,46249 ,12121 ,281.56 ,1.97 ,1 ,309045 ,164482 ,87.89 
2023/11/30,6425,2023/12/8,57658 ,78600 ,-26.64 ,-31.20 ,-2 ,851750 ,1430882 ,-40.47 
2023/11/30,6426,2023/12/8,38524 ,44624 ,-13.67 ,-27.07 ,-1 ,332349 ,588677 ,-43.54 
2023/11/30,6431,2023/12/8,26640 ,46351 ,-42.53 ,-20.30 ,-2 ,276359 ,336224 ,-17.81 
2023/11/30,6432,2023/12/7,88282 ,90252 ,-2.18 ,16.98 ,1 ,1006757 ,1039404 ,-3.14 
2023/11/30,6435,2023/12/6,244998 ,175612 ,39.51 ,1.38 ,5 ,2455525 ,2888526 ,-14.99 
2023/11/30,6438,2023/12/1,463624 ,468597 ,-1.06 ,9.49 ,1 ,5314617 ,5225194 ,1.71 
2023/11/30,6441,2023/12/5,55715 ,62355 ,-10.65 ,3.13 ,2 ,641017 ,522877 ,22.59 
2023/11/30,6442,2023/12/7,156024 ,203455 ,-23.31 ,-32.52 ,-1 ,2384598 ,2744920 ,-13.13 
2023/11/30,6443,2023/12/7,614680 ,998441 ,-38.44 ,-0.96 ,-1 ,7640776 ,7865709 ,-2.86 
2023/11/30,6446,2023/12/6,424890 ,315947 ,34.48 ,-22.38 ,-1 ,4431055 ,2631119 ,68.41 
2023/11/30,6449,2023/12/6,283480 ,200753 ,41.21 ,8.48 ,1 ,2662876 ,2259822 ,17.84 
2023/11/30,6451,2023/12/8,442280 ,559387 ,-20.93 ,12.17 ,2 ,4712953 ,4813881 ,-2.10 
2023/11/30,6456,2023/12/5,6588730 ,11295695 ,-41.67 ,-13.52 ,-1 ,66633755 ,116388999 ,-42.75 
2023/11/30,6457,2023/12/8,76833 ,48341 ,58.94 ,21.80 ,1 ,665058 ,792707 ,-16.10 
2023/11/30,6461,2023/12/8,4000 ,1464 ,173.22 ,247.83 ,1 ,25554 ,22813 ,12.02 
2023/11/30,6462,2023/12/8,357523 ,301275 ,18.67 ,19.58 ,1 ,3378625 ,3002420 ,12.53 
2023/11/30,6464,2023/12/8,355301 ,355396 ,-0.03 ,3.09 ,1 ,3806235 ,3901922 ,-2.45 
2023/11/30,6465,2023/12/6,18305 ,14457 ,26.62 ,8.48 ,1 ,219464 ,181725 ,20.77 
2023/11/30,6469,2023/12/8,1383432 ,1197983 ,15.48 ,-4.37 ,-1 ,14764999 ,13307180 ,10.96 
2023/11/30,6470,2023/12/8,150958 ,202360 ,-25.40 ,-26.34 ,-2 ,2220643 ,2380701 ,-6.72 
2023/11/30,6472,2023/12/8,1126612 ,1668463 ,-32.48 ,0.26 ,3 ,13245137 ,8815149 ,50.25 
2023/11/30,6477,2023/12/8,85331 ,365285 ,-76.64 ,-8.05 ,-1 ,1445935 ,3170856 ,-54.40 
2023/11/30,6482,2023/12/7,44849 ,36820 ,21.81 ,-1.94 ,-2 ,387206 ,349441 ,10.81 
2023/11/30,6485,2023/12/7,147227 ,142894 ,3.03 ,-9.65 ,-2 ,1595867 ,1778789 ,-10.28 
2023/11/30,6486,2023/12/4,483471 ,166307 ,190.71 ,336.33 ,1 ,1769743 ,1469786 ,20.41 
2023/11/30,6488,2023/12/8,5242965 ,6045651 ,-13.28 ,3.08 ,1 ,64217823 ,64238796 ,-0.03 
2023/11/30,6491,2023/12/2,759359 ,610709 ,24.34 ,6.95 ,2 ,6221442 ,5805847 ,7.16 
2023/11/30,6492,2023/12/5,83 ,83 ,0.00 ,0.00 ,0 ,916 ,916 ,0.00 
2023/11/30,6494,2023/12/6,104193 ,139245 ,-25.17 ,-9.81 ,-1 ,1222327 ,1676351 ,-27.08 
2023/11/30,6496,2023/12/6,71883 ,52007 ,38.22 ,3.87 ,2 ,703483 ,604171 ,16.44 
2023/11/30,6499,2023/12/11,15364 ,11212 ,37.03 ,-15.84 ,-1 ,174409 ,282605 ,-38.29 
2023/11/30,6504,2023/12/8,525296 ,527009 ,-0.33 ,-12.61 ,-1 ,5666749 ,5509042 ,2.86 
2023/11/30,6505,2023/12/7,55619169 ,62084809 ,-10.41 ,-14.34 ,-2 ,657246880 ,785791876 ,-16.36 
2023/11/30,6506,2023/12/7,143300 ,152021 ,-5.74 ,18.04 ,2 ,1446610 ,2014531 ,-28.19 
2023/11/30,6508,2023/12/8,79308 ,90405 ,-12.27 ,-24.42 ,-3 ,1480632 ,2440331 ,-39.33 
2023/11/30,6509,2023/12/8,351191 ,427907 ,-17.93 ,4.85 ,1 ,4180245 ,5081103 ,-17.73 
2023/11/30,6510,2023/12/3,262333 ,382274 ,-31.38 ,14.50 ,3 ,2603432 ,4045601 ,-35.65 
2023/11/30,6512,2023/12/7,11139 ,21265 ,-47.62 ,-52.73 ,-1 ,221940 ,306733 ,-27.64 
2023/11/30,6514,2023/12/6,45502 ,24724 ,84.04 ,3.82 ,3 ,442653 ,628707 ,-29.59 
2023/11/30,6515,2023/12/6,244877 ,665637 ,-63.21 ,-4.41 ,-2 ,3510095 ,4644743 ,-24.43 
2023/11/30,6516,2023/12/6,64303 ,40065 ,60.50 ,87.23 ,2 ,467409 ,432637 ,8.04 
2023/11/30,6517,2023/12/8,42095 ,57592 ,-26.91 ,8.23 ,2 ,471257 ,514002 ,-8.32 
2023/11/30,6523,2023/12/7,133275 ,126511 ,5.35 ,39.66 ,2 ,1037950 ,853702 ,21.58 
2023/11/30,6525,2023/12/6,385653 ,449072 ,-14.12 ,-2.38 ,-1 ,4050108 ,4888528 ,-17.15 
2023/11/30,6526,2023/12/5,1019442 ,952472 ,7.03 ,-13.65 ,-2 ,12589384 ,17808410 ,-29.31 
2023/11/30,6527,2023/12/8,61465 ,73586 ,-16.47 ,-0.48 ,-5 ,757744 ,723410 ,4.75 
2023/11/30,6530,2023/12/8,20346 ,19786 ,2.83 ,-4.07 ,-2 ,229314 ,245727 ,-6.68 
2023/11/30,6531,2023/12/5,309876 ,246699 ,25.61 ,-18.82 ,-2 ,3749040 ,4818887 ,-22.20 
2023/11/30,6532,2023/12/5,57963 ,60122 ,-3.59 ,-1.44 ,-2 ,643574 ,598724 ,7.49 
2023/11/30,6533,2023/12/8,131736 ,116868 ,12.72 ,49.82 ,2 ,871494 ,858594 ,1.50 
2023/11/30,6535,2023/12/7,10262 ,147 ,6880.95 ,25555.00 ,1 ,48751 ,18084 ,169.58 
2023/11/30,6538,2023/12/4,211786 ,121311 ,74.58 ,-3.38 ,-2 ,1955064 ,1363341 ,43.40 
2023/11/30,6541,2023/12/8,6964 ,2392 ,191.14 ,885.01 ,2 ,59995 ,18930 ,216.93 
2023/11/30,6542,2023/12/8,61668 ,63016 ,-2.14 ,-5.50 ,-2 ,705249 ,714226 ,-1.26 
2023/11/30,6546,2023/12/8,191685 ,169175 ,13.31 ,-4.77 ,-1 ,2017833 ,3318245 ,-39.19 
2023/11/30,6547,2023/12/8,63178 ,9009 ,601.28 ,-25.36 ,-2 ,366107 ,359249 ,1.91 
2023/11/30,6548,2023/12/6,1006359 ,1086081 ,-7.34 ,4.91 ,2 ,10626923 ,13364594 ,-20.48 
2023/11/30,6550,2023/12/11,0 ,472 ,-100.00 ,-100.00 ,-2 ,3200 ,6472 ,-50.56 
2023/11/30,6552,2023/12/8,155460 ,150025 ,3.62 ,-9.86 ,-2 ,1625397 ,1964086 ,-17.24 
2023/11/30,6556,2023/12/5,146814 ,201716 ,-27.22 ,8.23 ,1 ,1774283 ,2084937 ,-14.90 
2023/11/30,6558,2023/12/8,94468 ,90698 ,4.16 ,-5.69 ,-3 ,1110055 ,1081654 ,2.63 
2023/11/30,6560,2023/12/8,6069 ,30809 ,-80.30 ,22.88 ,1 ,113020 ,352228 ,-67.91 
2023/11/30,6561,2023/12/6,275683 ,265874 ,3.69 ,-0.19 ,-1 ,2969784 ,2815894 ,5.47 
2023/11/30,6568,2023/12/7,76793 ,180187 ,-57.38 ,20.95 ,1 ,934648 ,1149885 ,-18.72 
2023/11/30,6569,2023/12/8,99839 ,181798 ,-45.08 ,-44.33 ,-1 ,1337247 ,1441940 ,-7.26 
2023/11/30,6570,2023/12/7,76586 ,91591 ,-16.38 ,11.12 ,1 ,877894 ,1037221 ,-15.36 
